"x","y","group","day"
392.578983196787,558.9172665387,"control",NA
390.045193130814,557.746064914576,"control",NA
390.312221930019,554.078176374238,"control",NA
391.769266650226,557.124330784758,"control",NA
387.859975161473,558.644897795411,"control",NA
393.644542198245,554.147988487861,"control",NA
390.365009295957,555.981451007466,"control",NA
388.720210672611,557.28997915667,"control",NA
392.607704056973,554.696158674482,"control",NA
397.342446241697,552.799391231566,"control",NA
395.668526153942,552.636149864532,"control",NA
395.781670335573,551.697265171839,"control",NA
393.656578649925,552.009293146908,"control",NA
377.499811248011,550.099565191294,"control",NA
377.446945693532,551.018585935371,"control",NA
378.085046532603,551.909077256528,"control",NA
379.14472618229,551.948437142308,"control",NA
376.952602592244,551.370483651439,"control",NA
381.07362867158,546.254707401737,"control",NA
376.955135684902,550.32634303597,"control",NA
379.442181501936,550.272011569786,"control",NA
379.050962202914,548.185731991739,"control",NA
379.109883388882,552.341739623604,"control",NA
378.944206108086,550.98899539279,"control",NA
379.247071188683,551.430520007603,"control",NA
379.980893125589,550.483322126593,"control",NA
378.634889027701,552.732745883901,"control",NA
378.429979925885,549.718343552318,"control",NA
373.568108074635,549.176574181176,"control",NA
369.451488812715,549.860271576713,"control",NA
369.363976842277,551.973420668315,"control",NA
368.783240402182,548.63826684734,"control",NA
368.5356872766,548.0195201821,"control",NA
367.978721893843,552.795741780577,"control",NA
365.911134298502,553.604665135803,"control",NA
368.921257405693,554.054657078361,"control",NA
366.451397906649,554.473383456871,"control",NA
367.736686534432,554.117394458829,"control",NA
367.318248770913,555.048791562372,"control",NA
369.33773829234,550.666159250867,"control",NA
366.338847211981,551.06072937191,"control",NA
366.502520002641,550.627989432604,"control",NA
365.761211725046,553.357473793413,"control",NA
366.800471705375,552.595454115401,"control",NA
365.975574341452,548.940113387228,"control",NA
373.215204150091,549.709328517317,"control",NA
367.668818508857,554.454689690865,"control",NA
369.702776089068,550.215060590385,"control",NA
395.106948408565,497.834496954154,"control",NA
395.778423966045,498.738464399982,"control",NA
400.532342259401,498.814750120525,"control",NA
394.947116749455,496.837921916788,"control",NA
393.318411682985,501.074410941051,"control",NA
388.442225183941,501.593316659587,"control",NA
388.574910481668,497.957614323521,"control",NA
383.334302433702,500.170927507814,"control",NA
390.537085443151,498.334428229007,"control",NA
388.811539192923,498.811631331586,"control",NA
392.917467032111,497.129504325628,"control",NA
386.746093986967,500.585862528671,"control",NA
389.764017797102,500.758267994349,"control",NA
387.409917886947,499.245249600304,"control",NA
393.422465248281,498.136331232444,"control",NA
389.81026697589,499.070761349324,"control",NA
389.431667037377,498.457077255917,"control",NA
388.322315237896,500.481499463509,"control",NA
389.85542927405,496.765215350567,"control",NA
387.968611958868,502.136610539289,"control",NA
392.353799680917,496.863645104578,"control",NA
388.593234391201,501.582065658902,"control",NA
389.175415241303,499.197803022086,"control",NA
388.757824429789,502.04695464131,"control",NA
388.828118905898,500.090496175818,"control",NA
390.408063386273,499.658588458465,"control",NA
394.108206381036,496.704312481885,"control",NA
389.235778993462,497.850026006391,"control",NA
389.684007465361,496.231145636052,"control",NA
388.97282167421,502.657387045571,"control",NA
388.132760478805,501.974044048102,"control",NA
388.201250218082,501.345442727351,"control",NA
394.111520557895,492.918321853714,"control",NA
394.564239744626,490.34948755948,"control",NA
395.63756087741,491.983633670612,"control",NA
396.490585826481,491.945423594983,"control",NA
392.399746193421,493.331630119252,"control",NA
394.973178045738,490.794853689325,"control",NA
395.321873314652,491.012281299084,"control",NA
395.704339258695,492.980070639755,"control",NA
387.424682693705,489.828231558846,"control",NA
389.00285502723,489.930895450824,"control",NA
379.044931692375,496.971312063153,"control",NA
383.24311885688,487.103628352422,"control",NA
388.735231399788,491.202298072994,"control",NA
382.377834194941,493.45792403021,"control",NA
384.581118356136,489.113605700391,"control",NA
385.931204862696,487.092891713155,"control",NA
386.645067849038,489.259957109486,"control",NA
385.521713334267,488.567459295557,"control",NA
387.601850010943,488.254954758734,"control",NA
386.13350251252,490.566891658219,"control",NA
389.211594527986,488.461880264378,"control",NA
386.886631855906,488.522319758035,"control",NA
382.56349148845,486.478214496779,"control",NA
389.505333001749,489.554454771089,"control",NA
386.646144482582,490.809743722225,"control",NA
384.343806735193,490.12832250078,"control",NA
385.066222885778,489.368620966194,"control",NA
384.66321084012,488.657157529732,"control",NA
389.706727945974,489.300516218019,"control",NA
385.030964476088,488.539291694966,"control",NA
385.873736789723,490.698028871179,"control",NA
383.332562125465,487.090001663558,"control",NA
379.904339081135,486.525757220933,"control",NA
386.054881967092,490.033750606193,"control",NA
389.43870901074,487.922864450942,"control",NA
387.334781859117,490.95672863806,"control",NA
384.956098134587,487.791605367364,"control",NA
385.671854362608,490.742038216132,"control",NA
387.955112737556,489.677092073338,"control",NA
382.697244774162,492.990315898071,"control",NA
386.859273068901,490.611046584175,"control",NA
384.401955113252,489.670326416063,"control",NA
385.000282277532,488.241038510078,"control",NA
388.513105278721,490.192786503771,"control",NA
389.731879394886,488.401596261505,"control",NA
385.759803000797,487.788669910441,"control",NA
388.955053219774,490.721961703628,"control",NA
385.95390271439,489.795489507341,"control",NA
388.02283173805,489.86371703167,"control",NA
386.588457320172,491.236696888977,"control",NA
385.65095207439,486.811167795207,"control",NA
387.644056772427,488.620423884109,"control",NA
380.800317214061,484.952943211542,"control",NA
385.314153045384,492.425771583047,"control",NA
389.475379719375,490.994075335099,"control",NA
383.380428372967,495.313887046456,"control",NA
387.276633035505,494.235814246175,"control",NA
385.174647115584,492.562486848327,"control",NA
389.388985059158,490.9065471847,"control",NA
387.179943717886,490.68577601427,"control",NA
385.242363745588,491.287728611748,"control",NA
378.225162523627,494.216226584071,"control",NA
381.388799597759,493.452961849549,"control",NA
390.292781431248,492.365666397947,"control",NA
384.229146037777,490.034809737852,"control",NA
382.31163861927,496.184828427746,"control",NA
391.205214593238,491.112041115778,"control",NA
390.703279279684,490.42856590163,"control",NA
393.021775635353,492.797107664807,"control",NA
390.283165867761,489.878660721813,"control",NA
392.380657218754,492.394220702377,"control",NA
349.905090201764,497.721127069631,"control",NA
394.262176003196,521.921262245394,"control",NA
389.833061957893,538.023908864647,"control",NA
393.403772516229,543.538259149246,"control",NA
400.977522781157,537.558287792449,"control",NA
384.46352669282,548.226644691415,"control",NA
379.879087884848,494.431957890907,"control",NA
388.867556324436,489.12273116968,"control",NA
